Mesocosm,Season,Year,Treatment,Organism
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Keratella_quadrata
G2,Spring,2019,1,Asplanchna
G2,Spring,2019,1,Asplanchna
G2,Spring,2019,1,Asplanchna
G2,Spring,2019,1,Asplanchna
G2,Spring,2019,1,Copepods
G2,Spring,2019,1,Copepods
G2,Spring,2019,1,Copepods
G2,Spring,2019,1,Copepods
G2,Spring,2019,1,Copepods
G2,Spring,2019,1,Copepods
G2,Spring,2019,1,Copepods
G2,Spring,2019,1,Copepods
G2,Spring,2019,1,Copepods
G2,Spring,2019,1,Copepods
G2,Spring,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Keratella_cochlearis
G2,Autumn,2019,1,Keratella_cochlearis
G2,Autumn,2019,1,Keratella_cochlearis
G2,Autumn,2019,1,Keratella_cochlearis
G2,Autumn,2019,1,Keratella_cochlearis
G2,Autumn,2019,1,Keratella_cochlearis
G2,Autumn,2019,1,Keratella_cochlearis
G2,Autumn,2019,1,Keratella_cochlearis
G2,Autumn,2019,1,Keratella_cochlearis
G2,Autumn,2019,1,Keratella_cochlearis
G2,Autumn,2019,1,Keratella_cochlearis
G2,Autumn,2019,1,Keratella_cochlearis
G2,Autumn,2019,1,Keratella_cochlearis
G2,Autumn,2019,1,Keratella_quadrata
G2,Autumn,2019,1,Keratella_quadrata
G2,Autumn,2019,1,Keratella_quadrata
G2,Autumn,2019,1,Keratella_quadrata
G2,Autumn,2019,1,Keratella_quadrata
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Asplanchna
G2,Autumn,2019,1,Ostracods
G2,Autumn,2019,1,Ostracods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Autumn,2019,1,Copepods
G2,Spring,2025,1,Naupli
G2,Spring,2025,1,Copepods
G2,Spring,2025,1,Naupli
G2,Spring,2025,1,Naupli
G2,Spring,2025,1,Copepods
G2,Spring,2025,1,Naupli
G2,Spring,2025,1,Naupli
G2,Spring,2025,1,Naupli
G2,Spring,2025,1,Copepods
G2,Spring,2025,1,Copepods
G2,Spring,2025,1,Naupli
G2,Spring,2025,1,Naupli
G2,Spring,2025,1,Copepods
G2,Spring,2025,1,Copepods
G2,Spring,2025,1,Copepods
G2,Spring,2025,1,Copepods
G2,Spring,2025,1,Naupli
G2,Spring,2025,1,Copepods
G2,Spring,2025,1,Copepods
G2,Spring,2025,1,Naupli
G2,Spring,2025,1,Copepods
G2,Spring,2025,1,Copepods
